ResourceID,External Cross Reference Source,External Cross Reference Number,External Cross Reference Notes,Information Source Title,Date of Origination,Description,Description Type,Statement of Responsibility,Publisher,Bibliographic Source Type,Notes,Subject,Date of Origination,Language,Right Note,Right Type,0
08FB7201-6330-4E0E-B624-329F0C132868,Lincoln Heritage Database (Sources),418,,"""Directory of the City of Lincoln""",1901,,,,"""Ruddock, J. W.""",Volume,,,1901,,,,9
091EF77E-C496-4FCF-915E-4B1BB8A06F1D,Lincoln Heritage Database (Sources),752,,"""New Flora of the British Isles""",1991,,,"""Stace, C.""","""Cambridge University Press""",Report,,,1991,,,,8
091FB895-8C17-43CB-8970-7654CA1737DB,Lincoln Heritage Database (Sources),41,,"""Early Medieval coins from Lincoln and its Shire c 770-1100""",1983,,,"""Blackburn, M., Colyer, C. and Dolley, M.""","""Council for British Archaeology""",Series,,,1983,,,,8
0947B54B-5BC7-440C-A036-B372C66A891E,Lincoln Heritage Database (Sources),1534,,"""Wragby Road Greetwell, Lincolnshire (Area TF000727) Aerial Photographic Assessment""",1994,,,"""Palmer, R.""","""John Samuels Archaeological Consultants""",Deskbased Survey Report,,,1994,,,,8
094BB353-A999-4F80-BFAF-8EBADBBFEE09,Lincoln Heritage Database (Sources),2967,,"""Outline Report on the Stonebow and Mayors Parlour""",2004,,,"""Hill, P.""",,Report,"""Digital copy in LHD Sources file.""",,2004,,,,8
095809EA-06A2-42E2-8CF6-59C2944D7B99,Lincoln Heritage Database (Sources),2323,,"""First World War Searchlight Position, Lincoln""",2006,,,"""Osborne, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,8
096A061E-2AF7-4457-9DD5-4E0E8D103829,Lincoln Heritage Database (Sources),475,,"""Petrology of selected medieval sherds from Scarborough, Nottingham and Lincoln""",1980,,,"""Tomber, R. and Williams, D. F.""",,Report,,,1980,,,,9
097E4193-7FB6-4719-A54F-5A6122348504,Lincoln Heritage Database (Sources),2504,,"""Archaeological Evaluation at the former Army Cadet Force HQ, Newport, Lincoln (LINA08)""",2009,,,"""Peachey, M. and Taylor, G.""","""Archaeological Project Services""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2009,,,,7
09A24B78-1756-49B5-87CA-7ACA6EBF202A,Lincoln Heritage Database (Sources),149,,"""Lincoln Castle Re-examination of 1983 Trench at West Gate""",1992,,,"""Donel, L. and Jones, M. J.""","""City of Lincoln Archaeology Unit""",Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1992,,,,7
09C71076-6A55-4D79-8724-305E66352F42,Lincoln Heritage Database (Sources),2009,,"""Land to the rear of 31 Bailgate, Lincoln. Archaeological Evaluation Report""",2006,,,"""Savage, S.""","""PCAS Archaeology""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2006,,,,7
09CB3E77-8B80-4E69-A76C-4A167C66916E,Lincoln Heritage Database (Sources),975,,"""Chapel excavations 1986""",1987,,,"""Guy, C. J""","""Trust for Lincolnshire Archaeology""",Article,,,1987,,,,8
09E3FA3C-E2AF-456C-AFE3-6F3CB661DD2D,Lincoln Heritage Database (Sources),2275,,"""An Archaeological Scheme of Monitoring Works: Carholme Road Golf Club, Carholme Road, Lincoln""",2008,,,"""Hamilton, L.""","""PCAS Archaeology""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2008,,,,7
09F12BAF-9A8F-4B66-A44A-F2D38E9F96D9,Lincoln Heritage Database (Sources),694,,"""Cremations: Expectations, methodologies and realities""",1989,,,"""McKinley, J. I.""","""British Archaeological Reports""",Monograph,,,1989,,,,8
09F60608-9BE3-4BA1-99CD-D7542F9558BB,Lincoln Heritage Database (Sources),1114,,"""Westgate School, report of excavations 1973""",1980,,,"""Jones, M. J.""","""Council for British Archaeology""",Monograph,,,1980,,,,8
0A139B3D-B7F7-4BF3-A79D-E8043EC7E3B2,Lincoln Heritage Database (Sources),4114,,"""Britain in the Roman Period: Recent Trends""",1991,,,"""Jones, R. F. J.""","""J R Collis Publ""",Volume,,,1991,,,,8
0A20695E-AC07-4702-BCA2-69F8084B75DF,Lincoln Heritage Database (Sources),2356,,"""Lincoln: land adjacent to 271 Brant Road""",2006,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2006,,,,9
0A2927A3-6FF0-4ADB-BCB7-9DCC1EA837DD,Lincoln Heritage Database (Sources),526,,"""History, Gazetteer and Directory of Lincolnshire""",1872,,,"""White, William""","""White, W.""",Volume,,,1872,,,,8
0A2A436E-5C4C-46DA-9FA7-5A76456DB9F2,Lincoln Heritage Database (Sources),2594,,"""The shrine and head of St Hugh of Lincoln""",1896,,,"""Venables, Rev. E.""","""Associated Architectural Societies""",Article,,,1896,,,,8
0A559D64-1D12-4939-974D-820146A5E265,Lincoln Heritage Database (Sources),941,,"""Halifax Building Society, Cornhill (south)""",1994,,,"""Donel, L.""","""City of Lincoln Archaeology Unit""",Article,,,1994,,,,8
0A5954CA-EB67-425F-B71D-A16B382E85B1,Lincoln Heritage Database (Sources),1356,,"""Brayford Wharf East Flats, Lincoln.  Archaeological Evaluation.""",1998,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""Digital copy in LHD Sources file.""",,1998,,,,7
0A6E4EC5-6B85-4B40-863E-C6251969C3EF,Lincoln Heritage Database (Sources),1655,,"""Lincoln: St Pauls Lane""",1999,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1999,,,,9
0A803DC4-F48E-4B4D-8083-AF15C1D785ED,Lincoln Heritage Database (Sources),2759,,"""Archaeological Evaluation by Test Pitting: Zone D, Brayford campus, University of Lincoln, Lincolnshire""",2012,,,"""Allen, M.""","""Allen Archaeological Associates""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2012,,,,7
0A81ECF0-9592-4FA2-87C9-8A11A7BDBFDD,Lincoln Heritage Database (Sources),4313,,"""The Gentleman's Magazine""",1848,,,,,Journal,,,1848,,,,10
0A9732B0-1B7D-4207-B38D-A1A5AADC44A8,Lincoln Heritage Database (Sources),282,,"""Archaeology in Lincoln - Past and Future""",1982,,,"""Jones, M. J.""","""Lincoln Archaeological Trust""",Article,,,1982,,,,8
0AA2CFEA-964A-430D-9CCE-1AF2B0D7DA36,Lincoln Heritage Database (Sources),174,,"""Lincoln Old Bishops Palace""",1975,,,"""Faulkner, P. A.""","""Archaeological Institute of Great Britain and Ireland""",Article,,,1975,,,,8
0AA815B7-2B4A-4B9A-ACC6-978AD4DDF238,Lincoln Heritage Database (Sources),788,,"""Lincoln Brooches""",1993,,,"""Mackreth, D. F.""","""Unpublished""",Report,,,1993,,,,8
0AB1BF0E-5D6D-4E40-B4ED-8938C0EDAD76,Lincoln Heritage Database (Sources),1818,,"""3 and 4 Wordsworth Street, Lincoln. Archaeological Watching Brief""",2004,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2004,,,,7
0AB6B9C8-C1EE-4A1E-8A48-FBA972B9BBED,Lincoln Heritage Database (Sources),2483,,"""Cemeteries and churchyards""",2009,,,"""Johnson, C.""","""The Survey of Lincoln""",Article,,,2009,,,,8
0AD4841F-A96F-4E39-8F74-02ECA7695174,Lincoln Heritage Database (Sources),1290,,"""Portland Hotel, Portland Street, Lincoln.  Archaeological Watching Brief.""",1996,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
0AEA738C-8E19-41C1-B562-A4FC3DE6FB5D,Lincoln Heritage Database (Sources),1107,,"""Water supply from underground sources of the Lincoln-Nottingham District, Part iv - Well catalogues for new series one-inch sheets 102 (Market Rasen), 114 (Lincoln) and 127 (Grantham)""",1944,,,"""Edmunds, F. H. and Spires, R. H.""",,Leaflet,,,1944,,,,9
0AF20782-9348-475C-948F-6C99EB4DB7C4,Lincoln Heritage Database (Sources),693,,"""Probate Inventories of Lincoln Citizens 1661-1714""",1989,,,,"""Lincoln Record Society""",Volume,,,1989,,,,9
0B0A3B47-9B17-448D-8746-B345DBAE2BD0,Lincoln Heritage Database (Sources),109,,"""A phallic mould from Heighington, Lincs""",1977,,,"""Darling, Margaret J.""","""Society of Antiquaries""",Article,,,1977,,,,8
0B114BC8-8CBD-4343-AA3B-8E2BBB72E746,Lincoln Heritage Database (Sources),2099,,"""Archaeological Watching Brief of a service trench at Monks Road, Lincoln, Lincolnshire""",2007,,,"""Cope-Faulkner, P.""","""Archaeological Project Services""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2007,,,,7
0B2EA478-4507-4BB0-866F-AD94E59E46BC,Lincoln Heritage Database (Sources),4340,,"""Lincolnshire Echo""",2000,,,,"""Lincolnshire Publishing Company""",Journal,,,2000,,,,9
0B5139F3-79EA-4395-8896-C731E9D10446,Lincoln Heritage Database (Sources),2726,,"""Cordwainers Hall""",2011,,,"""Johnson, C..""","""The Survey of Lincoln""",Article,,,2011,,,,8
0B5230F0-CD93-4DAB-BA8C-21C0DD36D463,Lincoln Heritage Database (Sources),707,,"""Sedimentary deposits. Site visit to test trench to W of St Marks Station""",1986,,,"""Wilkinson, T. J.""","""Unpublished""",Report,,,1986,,,,8
0B78D004-4A01-46D5-9379-C3BC3A63AE18,Lincoln Heritage Database (Sources),2021,,"""Swanpool Lincoln. Geophysical Survey and Fieldwalking""",2006,,,"""West Yorkshire Archaeological Services""",,Geophysical Survey Report,,,2006,,,,9
0BA1A29E-B73B-4100-841F-D255F9069559,Lincoln Heritage Database (Sources),1724,,"""Lincoln: Nettleham Road""",2001,,,"""Albone, J. and Field, N.""","""Society for Lincolnshire History and Archaeology""",Article,,,2001,,,,8
0BA3DDED-AA5B-4663-B5BA-CCBE79A6D477,Lincoln Heritage Database (Sources),2137,,"""Women who worked in munitions in Lincoln during World War 1""",2004,,,"""Yeates-Langley, A.""","""The Survey of Lincoln""",Article,,,2004,,,,8
0BBDB4FD-454F-4035-ACD9-AE52DFFD6D91,Lincoln Heritage Database (Sources),2160,,"""Lincoln: Unitarian Chapel""",2005,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2005,,,,9
0BC7FEC4-8F7F-43AB-BA8C-F5995BC0AE31,Lincoln Heritage Database (Sources),2732,,"""Lincs Chronicle 1881""",1881,,,,,Newspaper Article,,,1881,,,,10
0BFDB293-7D83-4035-A2FD-C9ADB0F25996,Lincoln Heritage Database (Sources),3032,,"""A Desk-Based Archaeological Assessment of land at Bunkers Hill, Lincoln""",2007,,,"""Slatcher, D.""","""John Samuels Archaeological Consultants""",Deskbased Survey Report,"""Digital copy in LHD Sources file.""",,2007,,,,7
0C0CBDD0-C704-4CD5-A009-BD60CC037E00,Lincoln Heritage Database (Sources),4310,,"""The Gentleman's Magazine 168""",1842,,,,,Journal,,,1842,,,,10
0C47F472-20A7-4C8B-A0BC-382B827735C1,Lincoln Heritage Database (Sources),1178,,"""Roman Road at Lincoln""",1838,,,,,Article,,,1838,,,,10
0C6117E0-643E-40AB-8511-5FEB3D0557B3,Lincoln Heritage Database (Sources),62,,"""Lincoln: East Bight""",1982,,,"""Camidge, K. and Jones, M. J.""","""Society for Lincolnshire History and Archaeology""",Article,,,1982,,,,8
0C70C621-7B95-4A27-87E9-0FD26A47BA99,Lincoln Heritage Database (Sources),2181,,"""Streets of Lincoln - on old picture postcards""",2004,,,"""Croft, E.""","""Reflections of a Bygone Age""",Volume,,,2004,,,,8
0C7A405B-4CE8-4C36-807F-B840FC4932A3,Lincoln Heritage Database (Sources),296,,"""New streets for old: the topography of Roman Lincoln""",1985,,,"""Jones, M. J.""","""Council for British Archaeology""",Monograph,,,1985,,,,8
0CA397AA-7BA5-47BB-A58C-D8B53B88A37A,Lincoln Heritage Database (Sources),618,,"""Plant remains from St Marks church (sm76) Lincoln""",1994,,,"""Moffett, L.""","""Unpublished""",Report,,,1994,,,,8
0CE00B2A-8E1A-45D4-9D23-9EBD918089F2,Lincoln Heritage Database (Sources),1002,,"""Report on some seeds from Flaxengate, Lincoln from the 10th to 14th centuries A.D.""",1979,,,"""Straker, V.""","""Unpublished""",Report,,,1979,,,,8
0CE43FCD-5812-4C4C-B55B-B1B4E1774A62,Lincoln Heritage Database (Sources),1660,,"""Archaeomagnetic Study of a Medieval Pottery Kiln at St Michaels Terrace, Spring Hill, Lincoln""",2001,,,"""Noel, Mark""","""English Heritage""",Scientific Dating Report,,,2001,,,,8
0CEB24AD-EE22-4FB6-B448-247D9F170D68,Lincoln Heritage Database (Sources),4366,,"""The Lincolnshire Magazine""",1953,,,,,Journal,,,1953,,,,10
0D10C447-CBDE-406C-8DFB-368CA71971CC,Lincoln Heritage Database (Sources),702,,"""Fragment size in British Cremations""",,,,"""McKinley, J. I.""",,Article,,,,,,,11
0D303F6C-5A27-4147-A14A-3A758FC4E788,Lincoln Heritage Database (Sources),4319,,"""Archaeological Journal 162""",2005,,,,"""Royal Archaeological Institute""",Journal,,,2005,,,,9
0D33DD0E-4EFD-4C12-831E-C3AEE5AF330D,Lincoln Heritage Database (Sources),2391,,"""Lincolnshire Tokens""",1991,,,"""Ketteringham, S.""","""Society for Lincolnshire History and Archaeology""",Article,,,1991,,,,8
0D344CE8-6D55-47DC-A955-42B0ADE22231,Lincoln Heritage Database (Sources),2422,,"""The story of a house and garden. Southcliffe House, Cross O Cliff Hill, Lincoln""",2008,,,"""Lucas, R.""","""Society for Lincolnshire History and Archaeology""",Article,,,2008,,,,8
0D34F61F-D8DE-445F-9C62-A2658093330D,Lincoln Heritage Database (Sources),32,,"""Lincolnshire and the Fens""",1951,,,"""Barley, M. W.""",,Publication,,,1951,,,,9
0D381319-190B-4D29-9A6A-C6CB89E16C78,Lincoln Heritage Database (Sources),225,,"""Recent Roman finds from Lincoln: a finger-ring""",1987,,,"""Henig, M. and Ogden, J.""","""Society of Antiquaries""",Article,,,1987,,,,8
0D3EAC4B-77FD-4FF6-B34C-38C78A15E0FD,Lincoln Heritage Database (Sources),2052,,"""Lincoln: Newark Road/Beech Street""",2005,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2005,,,,9
0D437212-5C1D-4569-AA4D-FC49F69DE13F,Lincoln Heritage Database (Sources),2778,,"""Lincoln: Upper Witham Drainage Board building, St Catherines Road""",2008,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2008,,,,8
0D470AAD-E5F5-46D0-8694-72B768B0FAFE,Lincoln Heritage Database (Sources),682,,"""Hod Hill vol 1, Antiquities from Hod Hill in the Durden collection""",1962,,,"""Brailsford, J. W.""","""Trustees of British Museum""",Volume,,,1962,,,,8
0D59E4B4-C0B9-4447-AAB7-F3F31CFBE1A3,Lincoln Heritage Database (Sources),4330,,"""Current Archaeology 83""",1982,,,,,Journal,,,1982,,,,10
0D72CA18-489C-42EE-B6E1-69107AF797CC,Lincoln Heritage Database (Sources),4005,,"""Archaeology in Lincoln 1981-1982, Annual Report Lincoln Archaeological Trust, 10""",1982,,,"""Nurser, E.""","""Lincoln Archaeological Trust""",Serial,,,1982,,,,8
0D7FF101-C180-4B5B-805E-F9B301644295,Lincoln Heritage Database (Sources),2256,,"""Archaeological Evaluation, Lucy Tower, Lincoln Castle""",2008,,,"""Field Archaeology Specialists Ltd""","""Field Archaeology Specialists Ltd""",Evaluation Report,,,2008,,,,8
0D943F22-5014-4CF0-9158-35E6BEA4C77C,Lincoln Heritage Database (Sources),1312,,"""269  High Street, Lincoln.  Archaeological Recording.""",1997,,,"""Jarvis, M.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1997,,,,7
0DAABE93-FFE8-4D79-BBB6-4B6FB602F0E1,Lincoln Heritage Database (Sources),2151,,"""The Church that crossed the Road and Turned Round: St Hughs Church, Lincoln""",2007,,,"""Wilford, J.""","""The Survey of Lincoln""",Article,,,2007,,,,8
0DC8E0AA-B35F-4E54-8ADF-06413AA36D07,Lincoln Heritage Database (Sources),485,,"""Mapping the Saxon City""",1991,,,"""Vince, Alan and Young, Jane""","""City of Lincoln Archaeology Unit""",Article,,,1991,,,,8
0DE5DC7A-FFF2-4AE9-B04E-F136D7C07571,Lincoln Heritage Database (Sources),1602,,"""Site of the Proposed City and County Museum, Danesgate/Danes Terrace/Flaxengate car parks, Lincoln. Archaeological Evaluation - Preliminary Report""",2001,,,"""Trimble, R.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2001,,,,7
0E1479AC-80A4-4A06-9670-042B9C348524,Lincoln Heritage Database (Sources),1218,,"""Lincolns Fairs and Markets 1700-1900""",,,,,,Manuscript,,,,,,,12
0E22B7C1-09FD-4905-B012-3A9F8CDB30C3,Lincoln Heritage Database (Sources),2285,,"""Residential development, Ruston Way, Lincoln. Archaeological Investigations""",2008,,,"""Jarvis, M.""","""Mike Jarvis Archaeological Services""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,2008,,,,7
0E2DC3AE-32E1-4DFB-9D7C-00F66B232C9D,Lincoln Heritage Database (Sources),452,,"""The remains of the Franciscan friary at Lincoln: a reassessment""",1984,,,"""Stocker, D. A.""",,Article,,,1984,,,,9
0E4E6837-8D89-4220-BC4B-DC42ABF8ECE6,Lincoln Heritage Database (Sources),2680,,"""Shamrock Court, Clumber Street, Lincoln. Archaeological Monitoring and Recording""",2010,,,"""Sleap, J.""","""PCAS Archaeology""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2010,,,,7
0E65C1C9-6CE2-4409-8084-F2CB12A476DE,Lincoln Heritage Database (Sources),1612,,"""Guide to Lincoln""",1901,,,"""Williamson""","""Williamson, J.""",Guide Book,,,1901,,,,8
0E67BBEA-91FE-4AC0-B5F0-2EE71DE8E029,Lincoln Heritage Database (Sources),761,,"""St Peters Street, Northampton, excavations 1973-1976""",1979,,,"""Williams, John H.""","""Northampton Development Corporation""",Monograph,,,1979,,,,8
0E6C280F-512B-433F-8086-3DCEDB0F4151,Lincoln Heritage Database (Sources),4106,,"""Society for Lincolnshire History and Archaeology 11""",1976,,,"""Ambler, R. W.""","""Society for Lincolnshire History and Archaeology""",Journal,,,1976,,,,8
0E736ACE-13AC-4F2E-B46B-AB82F219F2FD,Lincoln Heritage Database (Sources),2527,,"""Archaeological Evaluation at Bailgate, Lincoln""",2010,,,"""Cope-Faulkner, P.""","""Archaeological Project Services""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2010,,,,7
0E76C18B-F5CB-4820-A0F8-87A1A394BD4B,Lincoln Heritage Database (Sources),925,,"""The Pottery from Sites 22954 and 24054""",1994,,,"""Little, A.""","""Field Archaeology Division, Norfolk Museum Service""",Series,,,1994,,,,8
0EAA9B27-2071-4921-9A13-57DD2F33119F,Lincoln Heritage Database (Sources),2544,,"""South Gate""",1980,,,"""Jones, M. J.""","""Council for British Archaeology""",Monograph,,,1980,,,,8
0EB4A082-F906-414A-BFDC-620EB42D913A,Lincoln Heritage Database (Sources),2049,,"""Lincoln: Cathedral Street""",2005,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,2005,,,,9
0EC034E5-E17E-4D5B-A0FF-3E5019152D60,Lincoln Heritage Database (Sources),4228,,"""Lincolnshire Past and Present 27""",1997,,,,"""Society for Lincolnshire History and Archaeology""",Journal,,,1997,,,,9
0F38A8F6-474D-4BC9-96AF-53E8321AE790,Lincoln Heritage Database (Sources),314,,"""St Marys Guildhall: the excavation of a standing building""",1981,,,"""Jones, R. H.""","""Lincoln Archaeological Trust""",Article,,,1981,,,,8
0F3DBC55-D1F5-4968-81CB-6FABE5E7EFAF,Lincoln Heritage Database (Sources),96,,"""The excavation of a Roman and medieval site at Flaxengate, Lincoln""",1973,,,"""Coppack, G.""","""Society for Lincolnshire History and Archaeology""",Article,,,1973,,,,8
0F59F9CB-964D-4121-9715-00C594F201D2,Lincoln Heritage Database (Sources),1109,,"""46-50 Sidney Street, Lincoln. Archive Report""",1994,,,"""Trimble, R.""",,Interim Report,,,1994,,,,9
0F7326EC-A117-4E03-B494-1DE46F677544,Lincoln Heritage Database (Sources),470,,"""The Roman aqueduct at Lincoln""",1954,,,"""Thompson, F. H.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1954,,,,7
