ResourceID,PRN Type,Protection Type,Heritage Asset Name,Description 1,Description Type 1,Description 2,Description Type 2,Entry Type,External Information System,External Information System PRN,Area Type,Evidence,Designation or Protection Type,Grade,Compiler (Organisation),Compiler (Person),Date of Compilation,Date of Last Update,GIS File,GIS REFERENCE FIELD,GIS REFERENCE,wkt
19bce884-8d75-417a-aa12-5c560a501ccf,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.53558 53.23977,-0.53456 53.23978,-0.53421 53.23978,-0.53382 53.23978,-0.53352 53.23978,-0.53313 53.23978,-0.53277 53.23979,-0.53246 53.23979,-0.5323 53.23977,-0.53206 53.23976,-0.5317 53.23974,-0.53144 53.2397,-0.53121 53.23965,-0.53138 53.2395,-0.5316 53.23929,-0.53177 53.23913,-0.53188 53.23902,-0.53204 53.23885,-0.53225 53.23861,-0.53242 53.23841,-0.53252 53.23828,-0.53272 53.23803,-0.53296 53.23771,-0.53315 53.23771,-0.53331 53.23771,-0.53348 53.23771,-0.53363 53.23772,-0.53376 53.23772,-0.53386 53.23772,-0.534 53.23772,-0.53408 53.23772,-0.53424 53.23771,-0.53433 53.23771,-0.53439 53.2377,-0.53449 53.23769,-0.53454 53.23769,-0.53458 53.23768,-0.5347 53.23767,-0.53481 53.23767,-0.53486 53.23767,-0.53493 53.23766,-0.53498 53.23766,-0.53504 53.23765,-0.53511 53.23765,-0.53516 53.23765,-0.53524 53.23765,-0.5353 53.23765,-0.53537 53.23765,-0.53547 53.23764,-0.53553 53.23764,-0.53564 53.23765,-0.53574 53.23765,-0.53612 53.23766,-0.53646 53.23766,-0.53672 53.23766,-0.53693 53.23765,-0.5372 53.23764,-0.5372 53.23796,-0.53719 53.23834,-0.5372 53.23887,-0.53719 53.23924,-0.53716 53.23983,-0.5359 53.23979,-0.53558 53.23977)))"
1a2139ca-9427-409c-8ef6-3869a1e3ec47,LTA CHARACTER AREA,,Sincil Bank South Character Area,"‰Û¡ÌÝÌSincil Bank South is a mixed use Character Area with mainly civic and recreational uses, plus some commercial and residential buildings mostly located in the north east of the Character Area. The Character Area has strong boundaries on all sides consisting of Modern [1967-2009 AD] housing along the former line of the railway to the north, South Park Avenue to the south, Canwick Road to the east and Sincil Dyke to the west. There is no clear neighbourhood centre although the football ground is both a key part of the city and a focal point for activity within the Character Area. The northern boundary of the Character Area also marks a significant change in townscape from the Victorian/Edwardian streets of terraced housing to the north. Following the arrival of the railway in 1882 development of mainly larger buildings and open spaces in this Character Area took place on what had formerly been enclosed fields, although a few terraced houses were built.The football ground arrived in 1895 and the area has continued to have strong recreational uses to this day. In the Post-War [1946-1966 AD] and Modern [1967-2009 AD] Periods civic uses (such as the schools, and fire and ambulance stations) developed in the Character Area, in part due to the good road links to the rest of the city.The large urban blocks in the south and west make vehicle movement across the Character Area impossible. Although the heavy traffic along South Park Avenue acts as a barrier to pedestrian movement, pedestrian routes throughout the rest of the Character Area are generally good. Vehicle links from the north and south are also good. Buildings in the Character Area are mainly situated on large plots of different shapes and there is a difference in form and scale between the mainly large single-storey buildings and the much smaller houses. There is a lot of open space within the Character Area; however, much of it is behind high metal security fences and not publicly accessible. There are also large areas of tarmac for parking in many places.‰Û¡ÌÝå",Summary,,,,Lincoln Townscape Assessment,LTA 93,Character Area,,,,,,,,LTA Character Areas.shp,Reference_,77,
1a2139ca-9427-409c-8ef6-3869a1e3ec47,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.54171 53.2192,-0.54145 53.21917,-0.54104 53.21917,-0.54073 53.21917,-0.5406 53.21917,-0.54048 53.21917,-0.54035 53.21917,-0.54022 53.21917,-0.54009 53.21918,-0.53998 53.21918,-0.53985 53.21919,-0.53977 53.21919,-0.53959 53.21921,-0.5394 53.21922,-0.53931 53.21923,-0.53925 53.21925,-0.53916 53.21923,-0.53903 53.21925,-0.53872 53.21929,-0.53844 53.21933,-0.53815 53.21937,-0.53786 53.21941,-0.53763 53.21945,-0.53744 53.21949,-0.53723 53.21953,-0.53708 53.21957,-0.53697 53.21959,-0.53664 53.21967,-0.53635 53.21974,-0.53565 53.21993,-0.53486 53.22014,-0.53442 53.22025,-0.53426 53.22001,-0.53398 53.22008,-0.53387 53.21991,-0.53369 53.21995,-0.53361 53.21968,-0.53356 53.21949,-0.5339 53.21944,-0.53467 53.2191,-0.53546 53.21872,-0.53648 53.21803,-0.53691 53.21778,-0.53757 53.21747,-0.53888 53.2169,-0.54025 53.2163,-0.54076 53.21609,-0.54118 53.21595,-0.54143 53.21625,-0.54159 53.21621,-0.54163 53.21625,-0.54191 53.21613,-0.54211 53.21605,-0.54241 53.21592,-0.5426 53.21608,-0.54296 53.21592,-0.54302 53.21596,-0.5432 53.21602,-0.54303 53.21621,-0.54287 53.21646,-0.5427 53.21674,-0.54257 53.21705,-0.54243 53.21741,-0.5422 53.218,-0.54193 53.21865,-0.54171 53.2192)))"
1a62c4fb-206a-4806-b630-5d3fd44b0db9,LARA RAZ AREA,,Clay quarries in the cliff face north-west and south of the city,"Although the cliff edge north-west of the city had been exploited for both clay and stone since the Roman period (RAZ 7.14, 9.41.1, 10.41.1), with the creation of West Common in 1803, somewhat further to the south, any residual common rights to dig the stone and clay will have been terminated. Even so, it seems to have taken some time before large-scale private extraction became organised, under the aegis of at least two private companies, who presumably purchased the land in the normal way. These extraction sites are all considered in conjunction with the brick and tile works which were constructed within the clay pits (RAZ 11.42).",Summary,"This RAZ has been defined in order to ensure that the research potential for the large area where small-scale 19th-century clay digging and brick manufacture took place is not missed in the study of the large known sites within it. Consequently it has been defined by the natural resource itself, extending from the top of the cliff to a point beyond its base that will allow for the recovery of the working sites. This line is estimated to be parallel to the base of the cliff and c.500m south-west of it. On the north-west it is bounded by the District boundary and on the south-east by the city wall, east of which there is unlikely to have been much clay-digging in the Industrial Era.",Boundary Description,,Lincoln Archaeological Resource Assessment,11.41.1,Research Agenda Zone,,,,,,,,LARA RAZs.shp,DRAWING,11.41.1,
1a85fe81-3dd1-4340-b725-072802155869,LARA RAZ AREA,,Housing in Newland suburb,"An early casualty of changing economic relationships within the city and between the city and its hinterland may have been the Bishop‰Û¡ÌÝå»s manor of Willingthorpe (RAZ 9.32.1) which is not heard of again after the mid 12th century (Cameron 1985, 46). The reasons for the disappearance of this manor are of great interest, especially if they result in the conversion of manorial rights in the vill into some kind of burgage tenure, but it is likely that any such developments will have occurred in the High Medieval rather than the Early Modern Era. Any works in the vicinity of the presumed site of the manorial curia (RAZ 9.32.1) should be accompanied by archaeological programmes designed to elucidate these matters. But it should be remembered that the manor was a legal entity not a physical one, and therefore any changes in layout of tenements anywhere in Newland, which might represent a change in the legal status of the building, will be of very great interest. If such a conversion of property holding took place, then it is likely that Willingthorpe would simply have shrunk and disappeared along with the remainder of the suburb in the 14th century. Perhaps it was because Newland‰Û¡ÌÝå»s activity seems to have been more closely related to the internal life of the city that it suffered disproportionately badly from the economic downturn. As discussed in RAZ 10.19, it is possible that the Newland market place was a new creation of the 15th century aimed at reversing this decline, but if it was a strategy of this type, it had clearly failed by 1572 when the Buttermarket was relocated to St Peter-at-Arches (RAZ 10.22.8). Although St Faith‰Û¡ÌÝå»s parish had fewer than 10 inhabitants in 1428, St Stephen had more, so there was still a focus of population here, perhaps focused around the new market place (which was wholly in St Stephen‰Û¡ÌÝå»s parish), although perhaps concentrated around the so called ‰Û¡ÌÝÌáCause Manor‰Û¡ÌÝå» farm (just to the north RAZ 10.32). However, Speed's map of 1611 shows few structures around Newland gate with no properties around the square, and one of the structures presumably represents Cause Farm. Stukeley‰Û¡ÌÝå»s 1722 map, however, seems to provide evidence for some recovery of population, as lines of properties flank the former market place once again. As in the other suburbs this process of abandonment and re-colonisation is of considerable interest. First we may gather some idea of the scale of the initial collapse after the 14th century, which may have stimulated the foundation of the market place. In the archaeology we may also be able to see what effect that measure had - were new buildings constructed or old ones modified for example? We should also be able to read the story of the failure of the market place idea and gather some idea whether the suburb was vacated by diktat when it was moved in 1572, or whether the order for removal simply confirmed a position in which traders had already deserted the site. The use to which the abandoned market was then put will also be of interest. Was the land divided up into closes and let to wealthy citizens or external gentry? Or did it continue to be used for communal purposes? And finally we need to consider the impetus (apparently following the Civil War) which encouraged the resettlement of the suburb. We know nothing of the new houses here. Were they buildings of quality attracting the new middle classes, like contemporary new building on the fringes of the London conurbation, or were they, instead, more temporary buildings accommodating the more marginal classes?",Summary,The RAZ occupies the same area as RAZ 9.31 and includes the area of 9.32.1 and 9.32.2.,Boundary Description,,Lincoln Archaeological Resource Assessment,10.31,Research Agenda Zone,,,,,,,,LARA RAZs.shp,DRAWING,10.31,
1a85fe81-3dd1-4340-b725-072802155869,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.54339 53.23252,-0.54321 53.2325,-0.54324 53.2324,-0.54344 53.23181,-0.54362 53.23132,-0.54377 53.23087,-0.54379 53.23079,-0.54393 53.23032,-0.54399 53.23011,-0.54421 53.22969,-0.54427 53.2296,-0.54436 53.22943,-0.54451 53.22918,-0.5447 53.22882,-0.5448 53.22885,-0.54564 53.22913,-0.5461 53.22928,-0.54683 53.22953,-0.54656 53.22943,-0.54686 53.22953,-0.54711 53.22962,-0.54764 53.22973,-0.54832 53.22987,-0.54888 53.23001,-0.54953 53.23018,-0.55088 53.23053,-0.55126 53.23063,-0.55136 53.23064,-0.55151 53.23065,-0.55201 53.23071,-0.55253 53.23076,-0.55386 53.23087,-0.55418 53.23092,-0.55599 53.23117,-0.5567 53.23127,-0.55732 53.23139,-0.5583 53.23158,-0.559 53.23172,-0.55894 53.23185,-0.55893 53.23187,-0.55876 53.23222,-0.55861 53.23247,-0.55847 53.23275,-0.55825 53.23302,-0.55795 53.23338,-0.55762 53.23371,-0.55697 53.23415,-0.55663 53.23427,-0.5566 53.23428,-0.55661 53.23428,-0.55625 53.23439,-0.55568 53.23457,-0.5549 53.23472,-0.55458 53.23476,-0.55411 53.23481,-0.55341 53.2349,-0.55224 53.23501,-0.55199 53.23502,-0.55103 53.23507,-0.55042 53.23507,-0.54928 53.23506,-0.54915 53.23503,-0.54859 53.2349,-0.5483 53.23477,-0.54819 53.2347,-0.54788 53.2345,-0.54706 53.23406,-0.54678 53.23387,-0.54632 53.23357,-0.54587 53.23329,-0.54582 53.23326,-0.54563 53.23317,-0.54536 53.23306,-0.54504 53.23294,-0.54478 53.23286,-0.54473 53.23285,-0.54451 53.23277,-0.54399 53.23263,-0.54358 53.23254,-0.54342 53.23253,-0.54339 53.23252)))"
1b0b026c-83d8-4147-b4f9-d75b4e9c8725,LARA RAZ AREA,,St Edward Wigford,"The church of St Edward must have served a very small parish and, consequently, its development history in the Later Medieval period may provide an instructive contrast with those churches which catered to a larger population. The church was still active in the late Middle Ages and the fabric was left money by John Boston in 1431 (ed. Gibbon 1888, 157), but it did not survive the Reformation and was demolished between 1548 and 1560 (Stocker 1990, 21). It has been suggested that the church might have been the origin of the masonry and burials incorporated into the new porch at St Mark's church (100m north) following demolition (Gilmour and Stocker 1986, 88-9). The remarkable way in which the burials might have been transferred from the redundant church to its successor has been discussed (Ibid.) and it is imperative that we investigate St Edward‰Û¡ÌÝå»s carefully to see how it was demolished. This may be an extremely rare instance of the ruins and former population of a newly redundant church being treated with great reverence at the Reformation.",Summary,"The site of the church is known from early leases, and the RAZ follows the outline of the presumed plot. Part of the churchyard is crossed by Firth Road and works on services here should not be undertaken without archaeological supervision.",Boundary Description,,Lincoln Archaeological Resource Assessment,10.60.22,Research Agenda Zone,,,,,,,,LARA RAZs.shp,DRAWING,10.60.22,
1b0b026c-83d8-4147-b4f9-d75b4e9c8725,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.54326 53.22429,-0.54382 53.22441,-0.54366 53.22469,-0.54315 53.22458,-0.54309 53.22457,-0.54326 53.22429)))"
1b63d8df-5a97-471e-9772-21458e461a3d,LARA RAZ AREA,,Bracebridge pasture,"As in the High Medieval Era, it is likely that the small area of riverside pasture to the south of the south manor of Bracebridge will have been common pasture of a type comparable to that on West Common (cf. Bracebridge pasture first recorded 1538 - Cameron 1985, 193). Comparisons between this area and the city common meadow (RAZs 10.8.1-5) may be instructive. It may be that the strip of land, along the foot of the cliff and east of the village and road to Brant Broughton, was more readily turned to cultivation, but any such cultivation would have to be enclosed, as it is likely that access would be required across this land by animals passing from the waterside meadows to the grassland on the cliff edge and vice-versa.",Summary,The RAZ is defined by the city boundary to the east and south and the Witham to the west. To the north the RAZ terminates against the settlement of Bracebridge - RAZ 10.10.,Boundary Description,,Lincoln Archaeological Resource Assessment,10.8.3,Research Agenda Zone,,,,,,,,LARA RAZs.shp,DRAWING,10.8.3,
1b63d8df-5a97-471e-9772-21458e461a3d,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.55273 53.20776,-0.5525 53.20773,-0.55236 53.20772,-0.55215 53.2077,-0.55201 53.20768,-0.55181 53.20766,-0.55162 53.20763,-0.55151 53.20762,-0.55139 53.2076,-0.55115 53.20756,-0.55103 53.20754,-0.5507 53.2075,-0.55055 53.20747,-0.55051 53.20746,-0.55049 53.20746,-0.55046 53.20746,-0.55034 53.20744,-0.55048 53.20714,-0.55049 53.20714,-0.55049 53.20713,-0.55062 53.20681,-0.55083 53.20633,-0.55084 53.20632,-0.55085 53.2063,-0.55085 53.20629,-0.55114 53.2056,-0.55115 53.2056,-0.55116 53.2056,-0.55119 53.2056,-0.55359 53.20594,-0.55349 53.20601,-0.55348 53.20601,-0.55335 53.20609,-0.55328 53.20614,-0.55325 53.20616,-0.55324 53.20616,-0.5532 53.20618,-0.55317 53.2062,-0.55312 53.20622,-0.5531 53.20623,-0.55309 53.20623,-0.55307 53.20624,-0.55299 53.20628,-0.55295 53.2063,-0.55286 53.20636,-0.55278 53.20642,-0.55274 53.20646,-0.55271 53.2065,-0.55268 53.20655,-0.55267 53.20657,-0.55266 53.20669,-0.55264 53.20678,-0.55263 53.20685,-0.55263 53.20691,-0.55265 53.207,-0.55268 53.20711,-0.55276 53.20721,-0.55282 53.20727,-0.55287 53.20733,-0.55287 53.20734,-0.55284 53.20749,-0.55284 53.2075,-0.55283 53.20751,-0.55281 53.20759,-0.55281 53.20761,-0.55273 53.20776)))"
