ResourceID,External Cross Reference Number,External Cross Reference Source,External Cross Reference Notes,Primary Reference Number Type,Activity Name,Name Type,Activity_Name_2,Name_Type_2,Activity Type,Description,Description Type,Start Date,End Date,xcoord,ycoord,External_Xref_Source_2,External_Xref_2,Compiler,Date of Compilation,Date of Last Update,wkt_point,wkt_poly
02fbecc1-81de-4897-82f8-edab81848355,4111,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at St Pauls Lane / Westgate""",Primary,"""Papillon Bistro""",Site Name,PHOTOGRAPHIC SURVEY,"""The building was recorded and photographed as part of 1998 Industrial Archaeology Survey project""",Summary,1998-06-05,1998-06-05,497576,371950,Lincoln City and County Museum,,John Herridge,1998-07-29,,POINT (-0.539522295830042 53.2356276329158),
03045a7d-a2b8-4e7b-83a0-b20d966964f2,3264,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at """,Primary,"""(outside city)""",Site Name,BOREHOLE SURVEY,"""MAU borehole""",Summary,1990-01-01,1997-12-31,490650,376480,,,John Herridge,1998-01-26,2006-12-21,POINT (-0.641969573474765 53.2775611394608),
0310c712-91b5-4b03-88ba-8233584fac8d,57,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Brayford Wharf East/Wigford Way""",Primary,"""Dickinsons Mill 1972""",Site Name,EXCAVATION,"""Excavation site consisting of two trenches, Trench 1 and Trench 2,  on the site of the demolished Dickinsons Mill and buildings to the east, and in advance of the construction of 11-15 Brayford Wharf North (General Accident later RBS)""",Summary,1972-01-01,1973-12-31,497374,371046,Lincoln City and County Museum,152.99,Michael Dore,1995-01-19,2013-09-10,POINT (-0.542823542824599 53.227541405053),
03281d29-a916-43f7-a9b5-30d5f89faa4c,6015,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Newport""",Primary,"""Newport Gas Mains Renewal""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during programme of gas mains renewal in Newport between Vere Street and Yarborough Road roundabout.""",Summary,2000-01-06,2000-08-22,497658,372731,Lincoln City and County Museum,2000.24,John Herridge,2000-12-19,,POINT (-0.538055047080237 53.2426305469733),
033f7b02-c975-4ae7-8805-e94da5456732,103,Lincoln Heritage Database,,Investigative Activity,"""Trial Trench at Knight Place""",Primary,"""Knight Place""",Site Name,TRIAL TRENCH,"""Archaeological Evaluation site, consisting of four trial trenches, Trial Trenches 1-4.""",Summary,1992-11-04,1992-11-04,497417,369994,Lincoln City and County Museum,2005.201,Michael Dore,1994-11-15,2013-09-16,POINT (-0.542500625357794 53.2180803487453),
03575473-03cc-48d4-8368-558f3610c1d4,11141,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 2-4 Rasen Lane""",Primary,"""Land adjacent to 6 Rasen Lane""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) of the excavation of foundation trenches for the construction of a residential development. Modern overburden overlay a possible subsoil and the natural limestone brash, which was cut by three pits and a stone-lined feature, with no dating evidence. Two pits were possibly of Roman date. No evidence for the Augustinian friary was found""",Summary,2011-09-26,2011-09-26,497592,372275,Lincoln City and County Museum,201.36,John Herridge,2011-10-04,2012-06-13,POINT (-0.539183234893876 53.2385451080172),
03575473-03cc-48d4-8368-558f3610c1d4,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.539235 53.238584,-0.539216 53.238514,-0.539102 53.238524,-0.539119 53.238597,-0.539235 53.238584)))"
03597a6f-82b1-476a-a0eb-c9dec5b61df9,1035,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at High Street""",Primary,"""High Street (Shakespeare Street - Cornhill)""",Site Name,CASUAL OBSERVATION,"""Observation 4 of five. Sometime prior to 1890 Drury observed the Roman road at various points. Here it was only 2 feet (0.61m.) thick on top of 5 feet (1.52m.) of mud and silt""",Summary,,,497463,370968,Lincoln City and County Museum,,Michael Dore,1994-12-14,2013-09-18,POINT (-0.541514637605303 53.2268242041185),
03696006-c48b-455d-9630-8ac70e93e6b9,3209,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Flaxengate""",Primary,"""Flaxengate""",Site Name,TEST PIT,"""Trial hole revealed series of buildings of 1st to 4th cents. and a large terrace wall.""",Summary,1945-01-01,1945-12-31,497728,371518,,,John Herridge,1997-05-29,,POINT (-0.537378078990639 53.2317178196588),
0369dbbc-2a07-48a5-9a5a-9042015db344,11103,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 30-32 Steep Hill""",Primary,"""30-32 Steep Hill""",Site Name,WATCHING BRIEF,"""Observation of three geotechnical pits up to 1.1m deep. They were dug to inspect the foundations of the building. One in the cellar had limestone bedrock beneath the cellar floor. In another, six courses of brick/limestone foundations were revealed.""",Summary,1997-12-01,1997-12-10,497618,371778,Lincoln City and County Museum,,John Herridge,2011-06-27,2013-09-18,POINT (-0.538945879336775 53.2340743523509),
037d077a-08c8-4733-96d3-d11d1514e1c5,10918,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Hykeham Road""",Primary,"""Fosse House""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of nine geotechnical test pits. Test Pits 1-9. Test Pit 7. Soft mid brown silty sand loam topsoil overlay modern make-up, natural orange sand, and clay. No archaeological deposits or finds were recorded.""",Summary,2009-11-13,2009-11-13,496353,368152,Lincoln City and County Museum,2009.174,John Herridge,2010-01-13,,POINT (-0.558985429426656 53.2017218750291),
037d077a-08c8-4733-96d3-d11d1514e1c5,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.558968 53.201721,-0.558966 53.201729,-0.558975 53.20173,-0.558977 53.201721,-0.558968 53.201721)))"
03a87314-7c57-439f-bb6f-bea0f0c1374a,8968,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 23 Queen Street""",Primary,"""23 Queen Street""",Site Name,WATCHING BRIEF,"""Voluntary Observation of groundworks for a rear extension. An extensive layer of limestone fragments had been removed during the groundworks. The layer was c. 30cm below house foundations. Some pieces were observed; random sized, not faced or dressed, as if from a dry-stone wall. Occasional small pieces of broken roof tile. Possible demolished building, agricultural feature, boundary wall or ground/track consolidation. Pre-Queen Street Padley maps of 1851 and 1842 show open pasture? plot.""",Summary,2005-07-04,2005-07-04,497320,370029,Lincoln City and County Museum,,John Herridge,2005-07-05,,POINT (-0.54394215795991 53.2184126065791),
03caa885-ae95-4d19-b38e-7bc9add6605a,6940,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at 13 Hamilton Road""",Primary,"""13 Hamilton Road""",Site Name,CASUAL OBSERVATION,"""Three carved stones heads were found in the rear garden, while digging out a pond. They represent human faces but the gender is not clear. Awaiting dating. They may be associated with St Catherines Priory. They are now at 15 St Catherines Road.""",Summary,1970-01-01,1970-12-31,496998,369281,,,John Herridge,2001-06-14,,POINT (-0.548990042974741 53.2117499114741),
03e538d8-c75e-4544-8209-21aa2cefc042,10132,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Newport""",Primary,"""Bishop Grosseteste University College""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks for the construction of new offices, consisting of two areas, Area of the Former Building, and Area of the Former Garden. Area 1 Area of the Former Building.""",Summary,2007-03-19,2007-04-05,497731,372879,Lincoln City and County Museum,2007.1,John Herridge,2007-09-13,,POINT (-0.536916175344933 53.2439470394425),
03e538d8-c75e-4544-8209-21aa2cefc042,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.537001 53.244007,-0.536996 53.243924,-0.536971 53.243924,-0.536967 53.24389,-0.536884 53.243892,-0.536888 53.243927,-0.536745 53.243931,-0.536749 53.243988,-0.536764 53.243997,-0.536763 53.244021,-0.536925 53.244022,-0.536925 53.244009,-0.537001 53.244007)))"
040d1f3e-5eaa-4504-ab0c-511c65e7e96f,11140,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Ancaster Avenue""",Primary,"""The Manor House""",Site Name,WATCHING BRIEF,"""Voluntary Observation by the City Archaeologist during ground works for three dwellings. Only brown earth was revealed to a depth of 0.6m-0.8m. The area was part of the garden of Monks Manor""",Summary,2011-11-02,2011-11-02,498677,372052,,,John Herridge,2011-11-08,,POINT (-0.523000939942136 53.2363410126511),
0412a6a3-a8e6-48e0-857a-a921fd332c06,11283,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Newport""",Primary,"""Church of St Nicholas with St John""",Site Name,WATCHING BRIEF,"""Scheme of intermittent archaeological monitoring and recording during groundworks for the construction of a 2-storey and single-storey extension and porch to the north elevation of the church.  Two phases of monitoring took place: geotechnical works, consisting of two boreholes and two test pits on the site of the proposed extension - in July 2009: piling trench and a service trench in May 2012. Borehole 1: natural limestone occurred 3m below the ground surface; the material above was difficult to interpret, but made ground 1.2m thick, the upper part of the core, was sealed by tarmac""",Summary,2009-07-01,2009-09-30,497708,372465,Lincoln City and County Museum,2009.102,John Herridge,2014-10-14,,POINT (-0.537387559103346 53.2402311189822),
0420145c-1190-4e89-bbd0-ce0aeef3eb37,251,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Castle Hill""",Primary,"""Castle Hill""",Site Name,WATCHING BRIEF,"""Trenches from Castle Gateway to Exchequergate revealed 1) a possible north circular tower, (2) Dog-leg wall leading from circular tower to towards Castle Gateway. Trench sections also revealed possible infill of Castle ditch and original cuts""",Summary,1990-03-05,1990-04-01,497591,371822,Lincoln City and County Museum,,Michael Dore,1994-11-28,2013-09-18,POINT (-0.539336790970113 53.2344746869926),
04257587-b25d-48be-aaed-82d63102337b,3101,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at Mint Street/High Street""",Primary,"""NatWest Bank""",Site Name,CASUAL OBSERVATION,"""Observation. Below the Bank, on the south corner of Mint Street/High Street, several Roman remains, one a base of a pillar apparently in situ, on a sandy base, 12 ft. (3.66m) below the existing surface.""",Summary,,,497509,371262,,,John Herridge,1997-05-22,2006-12-20,POINT (-0.540736009468255 53.2294576284432),
04419774-656d-480e-8063-fe3ecdbe8a8d,333,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Nettleham Road""",Primary,"""Aqueduct""",Site Name,EXCAVATION,"""Excavations were carried out to confirm the source of the Roman aqueduct at the Roaring Meg Spring, and its course along Nettleham Road.""",Summary,1950-01-02,1952-12-31,498806,373842,Lincoln City and County Museum,87.52,Michael Dore,1994-11-30,2000-02-16,POINT (-0.520514198278437 53.2524016318882),
04419774-656d-480e-8063-fe3ecdbe8a8d,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.520263 53.250134,-0.520381 53.249929,-0.520317 53.249918,-0.520205 53.250119,-0.520205 53.250123,-0.520263 53.250134)))"
045459cf-7d71-4b35-8d20-17fc11973f97,457,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at Greetwell Road area""",Primary,"""Half a mile east of the Roman Eastgate""",Site Name,CASUAL OBSERVATION,"""Half a mile from the Roman Eastgate, sepulchral monuments, a sarcophagus and earthen and glass urns were found. 100 yards away a large room was discovered with a sarcophagus in it and ash on the floor. The description of the location places it on Greetwell Road, just close to the junction with St Annes Road. Reported by John Pownall in 1791.""",Summary,,,498649,371903,,,Michael Dore,1994-12-05,2013-09-18,POINT (-0.523466378864548 53.2350073209518),
045ff6ef-5b44-4df6-affa-5bfdf8cd4839,11297,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 53-55 St Catherines""",Primary,"""53-55 St Catherines""",Site Name,WATCHING BRIEF,"""Archaeological Watching Brief during the excavation of geotechnical test pits after the removal of a garage. Only the four pits with archaeological deposits were recorded, the others being highly disturbed Test Pit A. A buried soil up to 0.4m thick was sealed by a 0.3m thick layer of grey silty sand with ash, mortar and building rubble. Above was a modern limestone aggregate 0.25m thick.""",Summary,2006-03-08,2006-03-08,497063,369283,,,John Herridge,2014-10-16,,POINT (-0.548016454412815 53.2117560328798),
045ff6ef-5b44-4df6-affa-5bfdf8cd4839,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.548043 53.211753,-0.547999 53.211748,-0.547994 53.211766,-0.548038 53.21177,-0.548043 53.211753)))"
0488a5be-482e-43de-909c-084f6bfc6cae,10315,Lincoln Heritage Database,,Investigative Activity,"""Building Survey at Minster Yard""",Primary,"""6 Minster Yard""",Site Name,BUILDING SURVEY,"""Survey of the building as part of the Lincoln Cathedral and Close Conservation Plan""",Summary,2000-01-01,2001-12-31,497923,371837,,,John Herridge,2008-04-17,,POINT (-0.534359897151643 53.2345484424884),
04a750ee-7ebe-4923-95c7-0d23fe0e0848,1682,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Langworthgate""",Primary,"""Langworthgate""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) site in advance of the construction of 21 Langworthgate, St Clements Lodge. Area 5 of seven. Test pit 5""",Summary,1989-11-09,1989-11-17,498131,371987,Lincoln City and County Museum,2006.72,Michael Dore,1994-11-17,2013-09-13,POINT (-0.531198589699443 53.2358579772002),
04a9e807-ce3b-4f5b-a688-a858db4ea35d,1346,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Michaelgate""",Primary,"""Michaelgate, Chestnut House 1984""",Site Name,EXCAVATION,"""Area 3 of three. Trench 3""",Summary,1984-10-01,1985-04-01,497605,371634,Lincoln City and County Museum,2000.216,Michael Dore,1994-11-18,2013-09-13,POINT (-0.539184625429297 53.2327827709555),
04a9e807-ce3b-4f5b-a688-a858db4ea35d,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.539211 53.2328,-0.539219 53.232783,-0.539142 53.232775,-0.539136 53.232793,-0.539211 53.2328)))"
04b035ed-e285-4c81-b1d3-0c026e44703d,11201,Lincoln Heritage Database,,Investigative Activity,"""Evaluation at Boultham Park Road""",Primary,"""Former Boultham Dairy Site""",Site Name,EVALUATION,"""Archaeological evaluation in advance of development consisting of six trial trenches, Trenches 1-6. Modern surfaces overlay dumps, up to 1.5m thick, of modern building rubble, leather waste and rubber tyres, suggesting use as a rubbish tip. Below was a layer of organic peat, suggesting a waterlogged marshy environment unsuitable for agriculture or settlement. There were no finds or archaeological features.""",Summary,2012-10-08,2012-10-12,496750,370026,Lincoln City and County Museum,2012.15,John Herridge,2013-01-22,,POINT (-0.552476695597694 53.2184895985822),
04b30695-7e23-40eb-b2cb-62b073778933,214,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Minster Yard""",Primary,"""Cantilupe Chantry House""",Site Name,WATCHING BRIEF,"""During the insertion of a land drain on the east side of the building, the foundations of the original building were exposed, and a chamfered plinth in the north wall and a ?blocked doorway were visible. The east wall had offset foundations, a buttress and no plinth. At the south end was a blocked doorway""",Summary,1989-10-13,1989-10-13,497849,371745,Lincoln City and County Museum,,Michael Dore,1994-11-23,2013-09-18,POINT (-0.535496394937367 53.2337353640557),
04b3c6a2-a8eb-49d8-bb86-ea46190c2f3d,4531,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Steep Hill""",Primary,"""46-47 Steep Hill, Norman House""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief)""",Summary,1995-04-03,1996-03-29,497641,371735,Lincoln City and County Museum,,John Herridge,1999-01-04,,POINT (-0.538614575016448 53.2336837367869),
04c461f3-63e9-4879-957d-a86a716e0dd1,4128,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at Firth Road""",Primary,"""name of company? [ex stables]""",Site Name,PHOTOGRAPHIC SURVEY,"""The building was recorded and photographed as part of 1998 Industrial Archaeology Survey project""",Summary,1998-06-10,1998-06-10,497275,370680,Lincoln City and County Museum,,John Herridge,1998-07-29,,POINT (-0.544417540222125 53.2242706732126),
04c5193c-d8f3-44ef-930c-cf7e478bc331,11084,Lincoln Heritage Database,,Investigative Activity,"""Evaluation at Land off Nettleham Road""",Primary,"""Land off Nettleham Road""",Site Name,EVALUATION,"""Archaeological evaluation in advance of an application for a mixed-use development, specifically to investigate two circular features visible from aerial photographs and the possible course of the Roman aqueduct north of the Roaring Meg stream. Eight trenches were excavated, Trenches 1-8. No trace of the aqueduct was found, and no clue to the nature of the features was forthcoming, as deep ploughing had removed virtually all possible archaeology. No archaeological finds were recorded""",Summary,2010-08-18,2010-08-20,498809,373930,Lincoln City and County Museum,2010.37,John Herridge,2011-05-31,,POINT (-0.52044196644165 53.2531918228736),
